timestep,true_position,predicted_position,trajectory_error,path_error,nees,train_samples,test_id
87.0,[18155.46681845  1402.01476526    87.        ],[17924.20796719  1641.79579095    90.        ],[-231.25885125  239.78102568    3.        ],[-58.34028392 -48.3575862  -37.        ],0.4447588846556584,384,200
456.0,[17319.64297507  3555.87023834   456.        ],[16408.53336515  4338.71962339   460.        ],[-911.10960992  782.84938505    4.        ],[-384.28463707 -193.09774475 -126.        ],5.558845350234334,384,200
609.0,[16938.18818662  4555.15646236   609.        ],[15832.78587488  5431.21602579   610.        ],[-1.10540231e+03  8.76059563e+02  1.00000000e+00],[-490.061711   -290.65420169 -159.        ],7.919520329273166,384,200
818.0,[16614.61953338  5709.12445649   818.        ],[15055.56818336  6929.88494566   820.        ],[-1559.05135002  1220.76048916     2.        ],[-744.4261896  -349.28502278 -218.        ],15.151807097903294,384,200
0.0,[2357.37575003  219.78922364    0.        ],[2357.37575003  219.78922364    0.        ],[0. 0. 0.],[0. 0. 0.],0.0,500,201
58.0,[2346.05826847  689.05774998   58.        ],[2322.4876977   796.50492769   60.        ],[-23.57057077 107.44717771   2.        ],[-18.36951821  11.55833028  -8.        ],0.05250991384343926,500,201
124.0,[2282.60615872 1754.74231766  124.        ],[2290.01289291 1368.18942565  120.        ],[   7.40673419 -386.55289201   -4.        ],[-17.17368732  -3.02871555  36.        ],0.631508286757813,500,201
338.0,[2197.44674826 3443.02966377  338.        ],[2180.01127117 3586.3074745   340.        ],[-17.43547709 143.27781074   2.        ],[-13.47766904  37.36380749  -8.        ],0.09505796173200233,500,201
379.0,[2175.73944756 3856.90718722  379.        ],[2162.93459778 4012.69521993  380.        ],[-12.80484978 155.78803272   1.        ],[-8.21064862 48.99639826 -9.        ],0.11473664935396448,500,201
428.0,[2163.30877108 4337.28612666  428.        ],[2136.64390071 4544.3608978   430.        ],[-26.66487037 207.07477114   2.        ],[-15.59342288  -4.90006815 -18.        ],0.22980237897496195,500,201
523.0,[2127.31546906 5750.18111833  523.        ],[2078.66221016 5453.52435715  520.        ],[ -48.6532589  -296.65676118   -3.        ],[-68.55574296 -14.87183034  27.        ],0.5271711042239476,500,201
699.0,[2084.08640013 7071.33905948  699.        ],[1956.39633434 7080.64376536  700.        ],[-127.69006579    9.30470589    1.        ],[-127.69006579    9.30470589    1.        ],0.08309295339076392,500,201
747.0,[2069.05826888 7579.12375415  747.        ],[1913.07776205 7551.58103351  750.        ],[-155.98050682  -27.54272064    3.        ],[-155.98050682  -27.54272064    3.        ],0.11162342666888879,500,201
797.0,[2056.44205992 8084.43477106  797.        ],[1864.63582859 8042.13268517  800.        ],[-191.80623133  -42.30208589    3.        ],[-191.80623133  -42.30208589    3.        ],0.18717127984246446,500,201
17.0,[1.88862793e+04 1.08448577e+03 1.70000000e+01],[18807.8959879   1243.89697308    20.        ],[-78.3832876  159.41120196   3.        ],[  0.   0. -17.],0.1265485927710756,269,202
300.0,[18118.36032151  2874.93719943   300.        ],[17789.47103038  3419.62458046   300.        ],[-328.88929113  544.68738103    0.        ],[-86.8505048    2.69999845 -70.        ],1.6581866504085454,269,202
388.0,[17953.79300762  3292.77398947   388.        ],[17493.34471773  4109.36512891   390.        ],[-460.44828989  816.59113945    2.        ],[ -96.01937736  -27.87627794 -108.        ],3.647212159631232,269,202
756.0,[17117.96916425  5446.62946254   756.        ],[16439.24647555  6927.78317029   760.        ],[-678.7226887  1481.15370774    4.        ],[-139.13696819  -43.92445312 -196.        ],10.964213443311314,269,202
910.0,[16736.5143758   6445.91568657   910.        ],[16071.63390252  8050.41314962   910.        ],[-664.88047328 1604.49746305    0.        ],[-116.42212308  -48.03336425 -220.        ],12.110981816643948,269,202
1119.0,[16412.94572256  7599.8836807   1119.        ],[15561.2979287   9640.83324825  1120.        ],[-8.51647794e+02  2.04094957e+03  1.00000000e+00],[-171.74914155  -73.82449617 -279.        ],18.598654935215922,269,202
0.0,[13970.0394971  13054.98726055     0.        ],[13970.0394971  13054.98726055     0.        ],[0. 0. 0.],[0. 0. 0.],0.0,172,203
99.0,[13367.42998694 12219.23248425    99.        ],[13246.20332666 12223.57709453   100.        ],[-121.22666028    4.34461028    1.        ],[-49.94004372  85.32713347  -9.        ],0.0592550052698911,172,203
209.0,[12636.98859485 11367.43459435   209.        ],[12461.48524803 11344.262179     210.        ],[-175.50334682  -23.17241535    1.        ],[-103.53749685   56.60654153   -9.        ],0.12444374891468804,172,203
368.0,[11526.94773916 10173.10210556   368.        ],[11303.91061796 10083.49868858   370.        ],[-223.0371212   -89.60341698    2.        ],[-79.51928471  64.61028816 -18.        ],0.2276869421934632,172,203
579.0,[10001.12858535  8591.31243405   579.        ],[9783.56638213 8484.09284687  580.        ],[-217.56220322 -107.21958718    1.        ],[-68.08333643  46.94025022 -19.        ],0.2223103391438512,172,203
635.0,[9465.68183464 8084.53534685  635.        ],[9402.28482028 8094.51817091  630.        ],[-63.39701435   9.98282407  -5.        ],[-63.39701435   9.98282407  -5.        ],0.01755123634688335,172,203
741.0,[8731.71532534 7458.24995921  741.        ],[8524.45459369 7219.25612896  740.        ],[-207.26073165 -238.99383025   -1.        ],[ 37.39011494   1.87338462 -31.        ],0.34595803822392907,172,203
1108.0,[5832.7702526 5108.3083554 1108.       ],[5427.04193844 4319.99704751 1110.        ],[-405.72831415 -788.31130789    2.        ],[ 237.65877259 -204.73431378  -78.        ],3.0790903395984253,172,203
1236.0,[4724.77025424 4217.25337124 1236.        ],[4483.93510974 3477.34077594 1240.        ],[-240.8351445 -739.9125953    4.       ],[ 249.88432972 -303.39344216  -66.        ],2.920945040321296,172,203
1309.0,[4254.25987315 3845.97883935 1309.        ],[4035.05035878 3081.80140044 1310.        ],[-219.20951437 -764.17743891    1.        ],[ 297.24766281 -308.78810943  -79.        ],3.3934697032321695,172,203
0.0,[  968.29403742 10799.42947594     0.        ],[  968.29403742 10799.42947594     0.        ],[0. 0. 0.],[0. 0. 0.],0.0,500,204
118.0,[1102.99062128 9573.39287483  118.        ],[1352.48719446 8969.66583983  120.        ],[ 249.49657318 -603.727035      2.        ],[103.92217801   1.79459334 -48.        ],0.06616956575892155,500,204
199.0,[1179.24447247 8732.44554163  199.        ],[1528.00795035 8066.11588474  200.        ],[ 348.76347788 -666.32965689    1.        ],[223.84495916  12.78429435 -59.        ],0.7983183042255364,500,204
259.0,[1221.54587897 8123.34376298  259.        ],[1624.24930542 7361.13674114  260.        ],[ 402.70342645 -762.20702183    1.        ],[288.16504648  57.88335485 -69.        ],1.0648136172962415,500,204
568.0,[1491.68117663 4895.89077652  568.        ],[1835.57840983 4846.04022966  570.        ],[343.8972332  -49.85054686   2.        ],[338.31827951  32.9713538   -8.        ],0.5663193642959765,500,204
628.0,[1560.51372844 4262.8677402   628.        ],[1874.40939162 4293.19685119  630.        ],[313.89566318  30.329111     2.        ],[313.89566318  30.329111     2.        ],0.5772543703205792,500,204
857.0,[1827.49497386 1801.55367695  857.        ],[2054.81078665 1953.48540912  860.        ],[227.31581279 151.93173217   3.        ],[234.45156816  58.40055179  13.        ],0.7674463622971198,500,204
929.0,[1954.58472584 1048.03003532  929.        ],[2105.75295214 1320.94550722  930.        ],[151.1682263  272.91547191   1.        ],[151.1682263  272.91547191   1.        ],0.9842080962040428,500,204
0.0,[ 404.46081655 6752.30772707    0.        ],[ 404.46081655 6752.30772707    0.        ],[0. 0. 0.],[0. 0. 0.],0.0,500,206
109.0,[1463.85130393 7379.00608467  109.        ],[1508.25941899 7328.99362623  110.        ],[ 44.40811506 -50.01245844   1.        ],[ 44.40811506 -50.01245844   1.        ],0.019737329714478776,500,206
289.0,[3152.1969143  8427.80475905  289.        ],[3330.28771185 8279.45114504  290.        ],[ 178.09079755 -148.35361402    1.        ],[  77.95957481 -200.82470863   -9.        ],0.2652621242333874,500,206
370.0,[3914.73542623 8849.87492231  370.        ],[4138.98670702 8687.41691816  370.        ],[ 224.25128079 -162.45800415    0.        ],[ 119.02616017 -211.55980869  -10.        ],0.3928490744931916,500,206
478.0,[4924.03214276 9414.06719594  478.        ],[5223.56739569 9233.46644747  480.        ],[ 299.53525293 -180.60074847    2.        ],[  95.97280808 -277.33803246  -18.        ],0.5985344108437792,500,206
649.0,[ 6521.46683564 10291.78851898   649.        ],[ 6998.09552709 10007.54952943   650.        ],[ 476.62869145 -284.23898954    1.        ],[ 160.87858195 -409.20563729  -29.        ],1.4649523285794799,500,206
741.0,[ 7393.46951352 10701.42884658   741.        ],[ 8006.51004947 10385.14683929   740.        ],[ 613.04053595 -316.28200729   -1.        ],[ 164.54209682 -480.14798072  -41.        ],2.288156890025679,500,206
1018.0,[10198.72068151 11721.45209912  1018.        ],[11149.31014023 11205.79688655  1020.        ],[ 950.58945872 -515.65521257    2.        ],[ 169.89885406 -653.48979249  -68.        ],5.0468948489699335,500,206
1058.0,[10948.27191952 11909.58710866  1058.        ],[11611.64076428 11257.19194448  1060.        ],[ 663.36884476 -652.39516418    2.        ],[  85.26561928 -722.40895754  -48.        ],4.075171718564303,500,206
8.0,[2178.70796731  735.44590053    8.        ],[2177.93973149  839.26196875   10.        ],[ -0.76823582 103.81606822   2.        ],[ 0.  0. -8.],0.04398000909273608,500,207
221.0,[2040.67179873 2776.28836304  221.        ],[2150.70255842 2899.67281945  220.        ],[110.03075969 123.38445641  -1.        ],[110.8025613   20.47891646 -11.        ],0.0937475492245641,500,207
261.0,[2047.72203314 3175.49759028  261.        ],[2146.62506985 3310.54745271  260.        ],[ 98.90303671 135.04986243  -1.        ],[100.13638737  32.50561593 -11.        ],0.09664922658115138,500,207
360.0,[2063.49229434 4199.74933316  360.        ],[2116.15793146 4316.54859997  360.        ],[ 52.66563712 116.79926681   0.        ],[ 57.50961219  18.29224518 -10.        ],0.06395421455819324,500,207
607.0,[1983.89885842 6817.90497211  607.        ],[1937.70812388 6659.01092416  610.        ],[ -46.19073455 -158.89404795    3.        ],[-60.70209152  26.60108738  23.        ],0.13361751077219314,500,207
721.0,[1891.87474603 7798.34078329  721.        ],[1849.0876301  7684.68359281  720.        ],[ -42.78711594 -113.65719047   -1.        ],[-52.02124685 -18.79902292   9.        ],0.07253407378939877,500,207
848.0,[1753.09644751 9232.01120676  848.        ],[1722.64599366 8976.07492786  850.        ],[ -30.45045385 -255.9362789     2.        ],[-51.49603881 -44.34537579  22.        ],0.35808715367705307,500,207
951.0,[ 1580.92230175 10162.56642502   951.        ],[ 1588.75849073 10030.2528757    950.        ],[   7.83618898 -132.31354932   -1.        ],[-12.11082511 -32.62253444   9.        ],0.1064047266970698,500,207
11.0,[1008.3690541   930.70585301   11.        ],[1073.89015862 1031.55301026   10.        ],[ 65.52110451 100.84715725  -1.        ],[  0.   0. -11.],0.057876536036485154,223,208
60.0,[1475.72538295 1294.58654446   60.        ],[1400.37873967 1529.97859537   60.        ],[-75.34664328 235.39205091   0.        ],[-140.60295859  136.34290411  -10.        ],0.2481717369787184,223,208
201.0,[3302.29269438 2715.96651155  201.        ],[2326.78055796 2906.84150395  200.        ],[-975.51213642  190.8749924    -1.        ],[-771.80709315  487.0684655    29.        ],4.020254173774305,223,208
380.0,[4523.2819759 3666.4681147  380.       ],[3551.16143842 4670.45985277  380.        ],[-972.12053748 1003.99173807    0.        ],[-1107.5328617    809.77087553   -20.        ],8.015856309599288,223,208
420.0,[4914.38445355 3963.06045624  420.        ],[3809.3374162  5036.93824905  420.        ],[-1105.04703735  1073.87779281     0.        ],[-1228.04708474   901.77616129   -20.        ],10.124136640875031,223,208
750.0,[7622.41659958 6684.6741899   750.        ],[5963.63108076 7985.93008793  750.        ],[-1658.78551882  1301.25589804     0.        ],[-1658.78551882  1301.25589804     0.        ],7.191337289696833,223,208
790.0,[7857.67179013 7044.2961167   790.        ],[6255.36017202 8370.14701654  790.        ],[-1602.31161811  1325.85089983     0.        ],[-1675.1074686   1229.77271001   -10.        ],7.315121365745488,223,208
0.0,[12962.22704045 16905.98599113     0.        ],[12962.22704045 16905.98599113     0.        ],[0. 0. 0.],[0. 0. 0.],0.0,225,209
150.0,[12329.37573529 15215.81991763   150.        ],[12084.20292271 15525.22844794   150.        ],[-245.17281259  309.40853031    0.        ],[-302.70208709  216.96416112   10.        ],0.6351395417581491,225,209
243.0,[11913.22637221 14127.2187571    243.        ],[11569.86789811 14691.70271619   240.        ],[-343.35847411  564.48395909   -3.        ],[-513.6320174   284.98380312   27.        ],1.7545823900814495,225,209
369.0,[11209.13059294 12895.13423746   369.        ],[10835.2631332  13479.60681791   370.        ],[-373.86745975  584.47258045    1.        ],[-542.89633231  304.4794539    31.        ],1.909312052058273,225,209
419.0,[10915.98926719 12380.58665239   419.        ],[10553.40528224 13012.65997858   420.        ],[-362.58398495  632.07332618    1.        ],[-531.91951427  351.19266002   31.        ],2.075037584427736,225,209
731.0,[8996.09911597 9177.81387653  731.        ],[ 8803.89753275 10085.36326942   730.        ],[-192.20158323  907.54939289   -1.        ],[-529.1821899   340.66514618   59.        ],3.0378825827392144,225,209
890.0,[7902.01405396 7606.54335161  890.        ],[7898.81022962 8575.48015298  890.        ],[ -3.20382434 968.93680137   0.        ],[-407.11302778  310.58563735   70.        ],3.2033085796689273,225,209
1100.0,[6382.13193966 5601.37986986 1100.        ],[6685.79043808 6620.63686184 1100.        ],[ 303.65849842 1019.25699198    0.        ],[ 12.57085249 560.38310077  50.        ],3.75900700457798,225,209
1141.0,[6082.12591197 5210.58749413 1141.        ],[6453.14998868 6253.58612835 1140.        ],[ 3.71024077e+02  1.04299863e+03 -1.00000000e+00],[312.57688017 951.1754765    9.        ],4.050090367545752,225,209
26.0,[ 1055.67983769 11704.83960643    26.        ],[ 1144.22513741 11424.42145509    30.        ],[  88.54529972 -280.41815135    4.        ],[  0.   0. -26.],0.3504041860742455,216,210
111.0,[ 1334.34962964 10869.93190292   111.        ],[ 1387.49872335 10660.59864493   110.        ],[  53.14909371 -209.33325799   -1.        ],[-10.32735881 -15.6382183  -21.        ],0.18581143125474495,216,210
292.0,[1937.70126974 8910.49815156  292.        ],[1919.38295194 9093.48888189  290.        ],[-18.3183178  182.99073033  -2.        ],[ 42.74991059 -12.82793146  18.        ],0.13419221955492927,216,210
362.0,[2175.92498004 8143.16542234  362.        ],[2129.65632635 8397.74637037  360.        ],[-46.26865369 254.58094803  -2.        ],[ 41.96165041 -32.4913077   28.        ],0.2601849382055094,216,210
501.0,[2680.5733383  6630.88072681  501.        ],[2580.63801721 7077.02703874  500.        ],[-99.93532109 446.14631192  -1.        ],[45.09158716 58.7748134  39.        ],0.8314658588026338,216,210
664.0,[3364.07501177 4775.31492461  664.        ],[3138.40668683 5683.46436369  660.        ],[-225.66832495  908.14943908   -4.        ],[152.81985648  73.18517235  86.        ],3.8654864177568187,216,210
729.0,[3628.27326992 4113.62457231  729.        ],[3431.38601598 5031.69178266  730.        ],[-196.88725394  918.06721035    1.        ],[173.5175215  114.03982683  91.        ],3.6899268969607935,216,210
824.0,[4077.81848024 3003.29187572  824.        ],[3801.79079142 4227.66439914  820.        ],[-276.02768882 1224.37252342   -4.        ],[-233.67170465 1129.79876888    6.        ],6.516440141347369,216,210
0.0,[9233.02409888 7699.90340621    0.        ],[9233.02409888 7699.90340621    0.        ],[0. 0. 0.],[0. 0. 0.],0.0,172,211
109.0,[8343.95243241 6933.05469972  109.        ],[8446.21890947 6992.52145529  110.        ],[102.26647706  59.46675557   1.        ],[32.88053327 -2.73810475 11.        ],0.05720633656498365,172,211
386.0,[5806.79570475 4871.16152504  386.        ],[6602.73330826 5358.46988395  390.        ],[795.93760351 487.3083589    4.        ],[126.62628332 -96.70358859 114.        ],3.902262440996257,172,211
471.0,[5393.42932893 4530.05131223  471.        ],[6112.96917328 4931.01263243  470.        ],[719.53984434 400.9613202   -1.        ],[ 131.48086479 -112.08683755   99.        ],3.095809025251508,172,211
720.0,[3542.00066456 3028.94665379  720.        ],[4688.78942258 3687.46319026  720.        ],[1146.78875803  658.51653647    0.        ],[ 161.65744301 -197.98617615  190.        ],8.603218076202285,172,211
840.0,[2678.71801346 2332.03869799  840.        ],[4056.57179778 3137.36124441  840.        ],[1377.85378432  805.32254642    0.        ],[ 172.70492784 -243.48827246  250.        ],12.95272458777446,172,211
1038.0,[1170.15338072 1104.14167723 1038.        ],[3081.14450173 2289.09546717 1040.        ],[1910.99112101 1184.95378994    2.        ],[1148.56538051  519.20039335  172.        ],15.61591886191764,172,211
1091.0,[1055.67983769 1007.02655813 1091.        ],[2851.4229413  2088.55042553 1090.        ],[ 1.79574310e+03  1.08152387e+03 -1.00000000e+00],[1263.03892354  616.31551244  119.        ],13.733230167727635,172,211
1209.0,[ 512.81178759  478.90874281 1209.        ],[2318.71876123 1623.34207058 1210.        ],[1.80590697e+03 1.14443333e+03 1.00000000e+00],[1.80590697e+03 1.14443333e+03 1.00000000e+00],15.140763562896467,172,211
0.0,[18727.83453361   630.09981192     0.        ],[18727.83453361   630.09981192     0.        ],[0. 0. 0.],[0. 0. 0.],0.0,500,212
169.0,[18031.90218366  1999.40295844   169.        ],[17976.33023289  2204.63528351   170.        ],[-55.57195077 205.23232507   1.        ],[ 29.51400916  27.9180375  -19.        ],0.19923824052460185,500,212
540.0,[16470.08972783  4877.00791208   540.        ],[16390.21654655  5573.03696792   540.        ],[-79.87318129 696.02905583   0.        ],[211.61493912  41.77103697 -70.        ],2.0513723141408278,500,212
722.0,[15659.86936734  6262.1629314    722.        ],[15647.97234927  7253.97120112   720.        ],[-11.89701807 991.80826971  -2.        ],[357.77143188 154.60962387 -92.        ],4.261908141274962,500,212
902.0,[14819.40721185  7615.42355368   902.        ],[14921.88079641  8937.59164803   900.        ],[ 102.47358456 1322.16809435   -2.        ],[ 544.55614855  288.66290457 -112.        ],7.683281232564696,500,212
1269.0,[12965.01002772 10445.57211481  1269.        ],[13010.97691526 12064.84263466  1270.        ],[4.59668875e+01 1.61927052e+03 1.00000000e+00],[ 997.73586966  579.18717667 -149.        ],22.543869409837335,500,212
1441.0,[12036.79100699 11782.49205705  1441.        ],[11610.88629717 12719.60247781  1440.        ],[-425.90470982  937.11042075   -1.        ],[266.6250558  679.23009441 -81.        ],10.793215239781397,500,212
0.0,[17990.89950455   624.75205825     0.        ],[17990.89950455   624.75205825     0.        ],[0. 0. 0.],[0. 0. 0.],0.0,500,213
179.0,[17150.43734907  1978.01268052   179.        ],[17261.80910724  2260.8744911    180.        ],[111.37175818 282.86181058   1.        ],[190.09913393  99.10100489 -19.        ],0.49324774776100405,500,213
547.0,[15296.04016493  4808.16124166   547.        ],[15726.06599462  5526.46619845   550.        ],[430.02582969 718.30495679   3.        ],[653.84780264 326.09944249 -47.        ],3.1401956513657354,500,213
718.0,[14367.8211442  6145.0811839   718.       ],[14645.33949793  6566.30305416   720.        ],[277.51835372 421.22187026   2.        ],[277.51835372 421.22187026   2.        ],1.4823781454539802,500,213
908.0,[13338.48691934  7637.76331992   908.        ],[13098.77442426  7065.72105379   910.        ],[-239.71249508 -572.04226612    2.        ],[ -73.16264963 -599.86007825  -18.        ],2.9709480313038075,500,213
1278.0,[11228.05490638 10626.15817544  1278.        ],[9768.42955874 6898.92210693 1280.        ],[-1.45962535e+03 -3.72723607e+03  2.00000000e+00],[  232.66381249 -3488.50170443  -178.        ],104.79769889092681,500,213
1384.0,[10682.03280404 11449.68210609  1384.        ],[8840.50047887 6673.15529065 1380.        ],[-1.84153233e+03 -4.77652682e+03 -4.00000000e+00],[  411.40565026 -4339.73300117  -244.        ],146.75526618059206,500,213
0.0,[ 786.65773494 1620.56720733    0.        ],[ 786.65773494 1620.56720733    0.        ],[0. 0. 0.],[0. 0. 0.],0.0,61,214
200.0,[2244.20093439 2437.89127156  200.        ],[1909.8372756 2301.9073803  200.       ],[-334.3636588  -135.98389126    0.        ],[-54.21077588  33.53694597  50.        ],0.5035816971361822,61,214
319.0,[3156.46416144 2950.3352465   319.        ],[2583.35439393 2708.88899846  320.        ],[-573.10976751 -241.44624804    1.        ],[-66.65963273  63.20317359  91.        ],1.4492695145759442,61,214
367.0,[3539.95980723 3172.05713786  367.        ],[2864.64466643 2878.24269814  370.        ],[-675.3151408  -293.81443972    3.        ],[-56.95289008  77.97083105 113.        ],2.012707716643342,61,214
568.0,[5111.23441977 4079.93391624  568.        ],[3985.79935563 3552.9243064   570.        ],[-1125.43506414  -527.00960985     2.        ],[-62.66761078 113.10091642 192.        ],5.547582823059238,61,214
688.0,[6071.92162532 4652.75079439  688.        ],[4656.83560459 3957.39836267  690.        ],[-1415.08602073  -695.35243172     2.        ],[-71.32807489 112.56524536 242.        ],8.6806105269472,61,214
739.0,[6479.90755908 4893.77445406  739.        ],[4936.55522964 4125.78427434  740.        ],[-1.54335233e+03 -7.67990180e+02  1.00000000e+00],[-87.99076745 106.8988168  261.        ],10.263276078064164,61,214
930.0,[8051.55323659 5903.14970946  930.        ],[6000.59355043 4765.31603975  930.        ],[-2050.95968616 -1137.83366971     0.        ],[-1099.10209841  -564.78461682   170.        ],18.329084573881655,61,214
1059.0,[9136.91827183 6609.63017172 1059.        ],[6727.71430045 5202.86685223 1060.        ],[-2.40920397e+03 -1.40676332e+03  1.00000000e+00],[-2184.46713365 -1271.26507908    41.        ],25.090296022550916,61,214
1100.0,[9477.37038117 6822.25769244 1100.        ],[6952.45113818 5338.36509264 1100.        ],[-2524.91924299 -1483.89259981     0.        ],[-2524.91924299 -1483.89259981     0.        ],27.35734660186285,61,214
0.0,[11628.80507323  9148.9308666      0.        ],[11628.80507323  9148.9308666      0.        ],[0. 0. 0.],[0. 0. 0.],0.0,42,215
313.0,[8826.33689251 6998.22714244  313.        ],[9507.37733829 7311.15622855  310.        ],[681.04044577 312.92908611  -3.        ],[ 127.93393328 -159.9252932    77.        ],2.1160773906441097,42,215
364.0,[8359.16609615 6644.59585518  364.        ],[9161.53069023 7015.1650822   360.        ],[802.36459408 370.56922702  -4.        ],[ 181.69421807 -157.83121063   86.        ],2.93163592890298,42,215
400.0,[9599.45075607 7587.23791722  400.        ],[8885.23433978 6779.48995686  400.        ],[-714.21641629 -807.74796037    0.        ],[-1058.59044185 -1100.47327268    50.        ],4.42892042697318,42,215
675.0,[5562.63495494 4594.29334657  675.        ],[7046.46725362 5231.09317169  670.        ],[1483.83229868  636.79982512   -5.        ],[ 308.56881011 -335.3740366   175.        ],9.956091994596555,42,215
724.0,[5194.3529729  4344.97240106  724.        ],[6715.39311514 4956.01552322  720.        ],[1521.04014224  611.04312216   -4.        ],[ 297.70436467 -397.62016872  186.        ],10.346626027966549,42,215
941.0,[4883.21499613 4115.50559598  941.        ],[5305.30141471 3794.2022565   940.        ],[ 422.08641857 -321.30333948   -1.        ],[ 298.75558565 -422.34722695   19.        ],1.0992626579565308,42,215
1090.0,[2945.69925887 2586.74212056 1090.        ],[4401.41859528 3055.19426875 1090.        ],[1455.7193364   468.45214819    0.        ],[ 332.55562667 -447.97170242  200.        ],9.94921008690225,42,215
1181.0,[2524.35498622 2224.64925232 1181.        ],[3884.68256402 2633.86211572 1180.        ],[ 1.36032758e+03  4.09212863e+02 -1.00000000e+00],[ 329.33762675 -434.57498155  189.        ],8.842743170572572,42,215
1421.0,[1804.30341327 1567.88612023 1421.        ],[2595.52349679 1576.67190185 1420.        ],[791.22008351   8.78578162  -1.        ],[740.17738763 -33.55364485   9.        ],2.9036512937747148,42,215
0.0,[14811.24378253 14497.70831232     0.        ],[14811.24378253 14497.70831232     0.        ],[0. 0. 0.],[0. 0. 0.],0.0,36,216
240.0,[13413.07097817 12806.88099377   240.        ],[12893.36493191 12228.80862502   240.        ],[-519.70604626 -578.07236875    0.        ],[-51.31289826 -20.78367532 -60.        ],2.497486309349717,36,216
590.0,[11009.86870442  9766.5528804    590.        ],[10053.84647119  8928.35947321   590.        ],[-956.02223323 -838.19340718    0.        ],[ -99.89014798  128.93302111 -100.        ],5.958893146681535,36,216
970.0,[8451.93233848 6370.58228509  970.        ],[6521.13711151 5326.60541445  970.        ],[-1930.79522697 -1043.97687065     0.        ],[-440.56220386  394.35457466 -160.        ],18.079744301782675,36,216
1210.0,[6763.03013066 4245.04475724 1210.        ],[4500.64948952 3552.2166215  1210.        ],[-2262.38064114  -692.82813574     0.        ],[-601.69840472  752.12883066 -200.        ],22.51651291957065,36,216
1339.0,[6283.42865783 3649.67692596 1339.        ],[3541.55733978 2762.96420626 1340.        ],[-2.74187132e+03 -8.86712720e+02  1.00000000e+00],[-730.69136433  804.43078368 -259.        ],34.79583795374344,36,216
25.0,[1186.66577186  662.22745415   25.        ],[1320.61348196  762.03421578   20.        ],[133.9477101   99.80676163  -5.        ],[  0.   0. -25.],0.11051156226891751,171,217
209.0,[2606.54587692 1470.02769164  209.        ],[2575.14864989 1691.31452443  210.        ],[-31.39722704 221.28683279   1.        ],[-97.72721185 172.54334947  -9.        ],0.18824477308022167,171,217
360.0,[3784.86268697 2146.19185744  360.        ],[3578.35468656 2419.91125586  360.        ],[-206.50800041  273.71939842    0.        ],[-206.50800041  273.71939842    0.        ],0.4343305185346182,171,217
760.0,[7020.92028433 3997.71342869  760.        ],[6265.00216698 4332.10161805  760.        ],[-755.91811736  334.38818936    0.        ],[-421.12805686  575.69299895   50.        ],2.1538378005701455,171,217
939.0,[8466.58940477 4859.4395637   939.        ],[7451.88930047 5189.07302514  940.        ],[-1.01470010e+03  3.29633461e+02  1.00000000e+00],[-495.71664135  702.82929912   81.        ],3.3588982431913137,171,217
1120.0,[9958.45611388 5566.0491913  1120.        ],[8622.49367143 6028.15510872 1120.        ],[-1335.96244245   462.10591743     0.        ],[-674.64106651  927.49071253  100.        ],5.47091619128447,171,217
1299.0,[11315.62623914  6504.95703304  1299.        ],[9818.25489583 6864.83294975 1300.        ],[-1.49737134e+03  3.59875917e+02  1.00000000e+00],[-1.49737134e+03  3.59875917e+02  1.00000000e+00],5.766993954628245,171,217
0.0,[  365.31346229 11825.8860784      0.        ],[  365.31346229 11825.8860784      0.        ],[0. 0. 0.],[0. 0. 0.],0.0,29,218
276.0,[ 1713.02143082 10031.41562234   276.        ],[1865.62978186 9964.01329501  280.        ],[152.60835104 -67.40232733   4.        ],[ 48.30343266  72.42669466 -16.        ],0.11178074614572396,29,218
337.0,[2015.6249133  9644.31753215  337.        ],[2173.54220737 9537.54812928  340.        ],[ 157.91729408 -106.76940288    3.        ],[ 56.19583892  36.5249689  -17.        ],0.14350580972707583,29,218
528.0,[2805.06563551 8358.60067501  528.        ],[3084.8345498  8122.55466705  530.        ],[ 279.76891429 -236.04600795    2.        ],[ 96.11469161  70.5683525  -38.        ],0.5330847808908064,29,218
636.0,[3140.87943273 7648.54647531  636.        ],[3570.00770115 7251.8876245   640.        ],[ 429.12826841 -396.65885081    4.        ],[167.90529931  83.37550855 -56.        ],1.3549132249296205,29,218
696.0,[3337.91493144 7218.53631517  696.        ],[3822.58817372 6761.70985509  700.        ],[ 484.67324228 -456.82646008    4.        ],[189.15872378 114.10134806 -66.        ],1.7719481663036987,29,218
987.0,[4377.45344296 5052.58274495  987.        ],[4931.05220048 4310.28641279  990.        ],[ 553.59875752 -742.29633216    3.        ],[187.79684862 117.39886164 -97.        ],3.2665978272998846,29,218
1056.0,[4587.66174808 4611.45076577 1056.        ],[5181.53481772 3699.4519731  1060.        ],[ 593.87306965 -911.99879267    4.        ],[ 198.3016843    44.96020029 -106.        ],4.393536750303387,29,218
1359.0,[5574.13796899 2378.63949994 1359.        ],[6222.56583222 1074.37528162 1360.        ],[ 6.48427863e+02 -1.30426422e+03  1.00000000e+00],[ 131.05257811    7.37164785 -149.        ],7.647226753667697,29,218
0.0,[2115.81245501 1343.09026221    0.        ],[2115.81245501 1343.09026221    0.        ],[0. 0. 0.],[0. 0. 0.],0.0,500,219
